"","PORO","PERMX"
"5660",0.13,22.31684
"5661",0.13,14.94088
"5662",0.13,9.21503
"5663",0.13,6.04145
"5664",0.13,5.96653
"5665",0.13,6.62607
"5666",0.13,5.84065
"5667",0.13,2.53942
"5668",0.13,7.19694
"5669",0.13,8.93089
"5670",0.13,13.09994
"5671",0.13,23.3264
"5672",0.13,27.48754
"5673",0.13,33.19337
"5674",0.13,26.42937
"5675",0.13,13.22463
"5676",0.13,6.50339
"5677",0.13,2.44702
"5678",0.13,1.70695
"5679",0.13,1.164
"5680",0.13,0.88809
"5681",0.13,37.83328
"5682",0.13,41.25763
"5683",0.13,28.38702
"5684",0.13,36.68582
"5685",0.13,33.07726
"5686",0.13,25.33474
"5687",0.13,39.42765
"5688",0.13,101.27151
"5689",0.13,123.52618
"5690",0.13,168.4944
"5691",0.13,109.42802
"5692",0.13,49.24237
"5693",0.13,30.03814
"5694",0.13,24.74238
"5695",0.13,16.99203
"5696",0.13,14.47805
"5697",0.13,11.56068
"5698",0.13,13.70318
"5699",0.13,17.22868
"5700",0.13,19.4592
"5701",0.13,11.81974
"5702",0.13,22.51607
"5703",0.13,13.5015
"5704",0.13,8.03687
"5705",0.13,5.57291
"5706",0.13,5.27843
"5707",0.13,3.59412
"5708",0.13,4.06913
"5709",0.13,7.30671
"5710",0.13,15.71801
"5711",0.13,14.09473
"5712",0.13,13.37787
"5713",0.13,30.85613
"5714",0.13,20.32345
"5715",0.13,17.471
"5716",0.13,13.23994
"5717",0.13,4.75863
"5718",0.13,2.14841
"5719",0.13,1.77162
"5720",0.13,0.74267
"5721",0.13,57.40622
"5722",0.13,45.43273
"5723",0.13,33.98723
"5724",0.13,48.554
"5725",0.13,41.51271
"5726",0.13,51.94591
"5727",0.13,51.67125
"5728",0.13,99.91833
"5729",0.13,170.00917
"5730",0.13,161.35924
"5731",0.13,128.44606
"5732",0.13,98.64085
"5733",0.13,73.11418
"5734",0.13,20.07421
"5735",0.13,28.69505
"5736",0.13,27.92171
"5737",0.13,33.55818
"5738",0.13,40.6898
"5739",0.13,39.16625
"5740",0.13,17.97068
"5741",0.13,15.43619
"5742",0.13,7.5384
"5743",0.13,6.3367
"5744",0.13,4.84769
"5745",0.13,4.98177
"5746",0.13,6.09446
"5747",0.13,4.80854
"5748",0.13,5.84838
"5749",0.13,13.19999
"5750",0.13,13.06223
"5751",0.13,18.35024
"5752",0.13,21.70151
"5753",0.13,18.24693
"5754",0.13,21.90054
"5755",0.13,13.866
"5756",0.13,12.59669
"5757",0.13,9.05002
"5758",0.13,4.61598
"5759",0.13,3.87909
"5760",0.13,2.00598
"5761",0.13,51.82783
"5762",0.13,50.17687
"5763",0.13,41.17189
"5764",0.13,50.81744
"5765",0.13,31.28702
"5766",0.13,37.18454
"5767",0.13,31.86259
"5768",0.13,94.13234
"5769",0.13,189.37683
"5770",0.13,217.11443
"5771",0.13,126.33662
"5772",0.13,133.7625
"5773",0.13,134.87004
"5774",0.13,83.12522
"5775",0.13,37.64159
"5776",0.13,49.27394
"5777",0.13,79.93424
"5778",0.13,58.18081
"5779",0.13,41.11787
"5780",0.13,14.95879
"5781",0.13,11.6147
"5782",0.13,13.72778
"5783",0.13,3.91799
"5784",0.13,4.98403
"5785",0.13,4.02468
"5786",0.13,3.46449
"5787",0.13,7.62722
"5788",0.13,6.23099
"5789",0.13,8.59612
"5790",0.13,10.73035
"5791",0.13,19.05824
"5792",0.13,27.95391
"5793",0.13,26.55516
"5794",0.13,44.54896
"5795",0.13,35.75008
"5796",0.13,34.86613
"5797",0.13,12.39506
"5798",0.13,11.35201
"5799",0.13,5.60261
"5800",0.13,2.19587
"5801",0.13,20.99178
"5802",0.13,30.90934
"5803",0.13,28.2828
"5804",0.13,20.53557
"5805",0.13,23.10993
"5806",0.13,31.26848
"5807",0.13,37.70482
"5808",0.13,75.11105
"5809",0.13,186.03915
"5810",0.13,128.57904
"5811",0.13,133.00864
"5812",0.13,183.5132
"5813",0.13,125.52447
"5814",0.13,87.00066
"5815",0.13,61.4956
"5816",0.13,86.14526
"5817",0.13,132.93959
"5818",0.13,49.52298
"5819",0.13,26.82001
"5820",0.13,6.53077
"5821",0.13,7.45386
"5822",0.13,12.07945
"5823",0.13,5.30738
"5824",0.13,5.18487
"5825",0.13,4.59552
"5826",0.13,2.20978
"5827",0.13,4.91714
"5828",0.13,3.92529
"5829",0.13,4.70743
"5830",0.13,3.70913
"5831",0.13,17.9656
"5832",0.13,22.5742
"5833",0.13,28.50877
"5834",0.13,90.30651
"5835",0.13,75.58696
"5836",0.13,62.38153
"5837",0.13,29.47024
"5838",0.13,33.38403
"5839",0.13,17.16647
"5840",0.13,8.90363
"5841",0.13,16.81801
"5842",0.13,13.24004
"5843",0.13,9.17191
"5844",0.13,7.39211
"5845",0.13,11.8364
"5846",0.13,13.49778
"5847",0.13,24.85102
"5848",0.13,39.72155
"5849",0.13,113.23247
"5850",0.13,102.26163
"5851",0.13,159.98683
"5852",0.13,180.03282
"5853",0.13,156.00142
"5854",0.13,154.33481
"5855",0.13,114.76176
"5856",0.13,74.86114
"5857",0.13,41.42842
"5858",0.13,39.61681
"5859",0.13,18.2489
"5860",0.13,7.21655
"5861",0.13,7.84741
"5862",0.13,5.14118
"5863",0.13,2.96252
"5864",0.13,2.86716
"5865",0.13,3.08779
"5866",0.13,2.12838
"5867",0.13,3.91837
"5868",0.13,4.00732
"5869",0.13,6.39634
"5870",0.13,7.36005
"5871",0.13,13.54598
"5872",0.13,32.2518
"5873",0.13,38.75189
"5874",0.13,121.71889
"5875",0.13,150.54689
"5876",0.13,157.60661
"5877",0.13,135.66119
"5878",0.13,74.23552
"5879",0.13,79.08392
"5880",0.13,37.77874
"5881",0.13,10.09715
"5882",0.13,5.06125
"5883",0.13,4.91083
"5884",0.13,2.53911
"5885",0.13,1.9415
"5886",0.13,4.67669
"5887",0.13,7.98756
"5888",0.13,38.08121
"5889",0.13,84.19685
"5890",0.13,140.5352
"5891",0.13,252.95874
"5892",0.13,205.58357
"5893",0.13,393.9502
"5894",0.13,321.71994
"5895",0.13,202.01581
"5896",0.13,65.47154
"5897",0.13,53.82806
"5898",0.13,18.49155
"5899",0.13,14.0177
"5900",0.13,7.55528
"5901",0.13,6.25455
"5902",0.13,2.70482
"5903",0.13,2.66241
"5904",0.13,1.46615
"5905",0.13,1.99024
"5906",0.13,1.7055
"5907",0.13,2.62588
"5908",0.13,4.54999
"5909",0.13,10.01571
"5910",0.13,18.2809
"5911",0.13,21.52501
"5912",0.13,24.55127
"5913",0.13,79.24707
"5914",0.13,139.17451
"5915",0.13,185.24397
"5916",0.13,501.55527
"5917",0.13,241.64705
"5918",0.13,150.39072
"5919",0.13,133.04517
"5920",0.13,75.60667
"5921",0.13,4.90489
"5922",0.13,2.26065
"5923",0.13,2.1068
"5924",0.13,1.36017
"5925",0.13,1.827
"5926",0.13,4.34145
"5927",0.13,9.63867
"5928",0.13,31.84051
"5929",0.13,77.71941
"5930",0.13,124.29015
"5931",0.13,208.57158
"5932",0.13,223.45068
"5933",0.13,281.12186
"5934",0.13,351.87546
"5935",0.13,166.04729
"5936",0.13,81.72568
"5937",0.13,53.0523
"5938",0.13,26.23151
"5939",0.13,14.3389
"5940",0.13,10.9864
"5941",0.13,7.46508
"5942",0.13,1.88796
"5943",0.13,1.07307
"5944",0.13,0.7073
"5945",0.13,1.02286
"5946",0.13,0.84055
"5947",0.13,0.94741
"5948",0.13,2.30287
"5949",0.13,8.07065
"5950",0.13,33.49467
"5951",0.13,73.34357
"5952",0.13,59.94885
"5953",0.13,123.74894
"5954",0.13,205.69006
"5955",0.13,401.30362
"5956",0.13,434.6825
"5957",0.13,352.13675
"5958",0.13,258.00034
"5959",0.13,237.93974
"5960",0.13,222.34012
"5961",0.13,0.93518
"5962",0.13,0.70959
"5963",0.13,0.74493
"5964",0.13,0.78993
"5965",0.13,1.24793
"5966",0.13,4.57234
"5967",0.13,15.4753
"5968",0.13,51.60662
"5969",0.13,114.92013
"5970",0.13,276.10779
"5971",0.13,309.16364
"5972",0.13,253.28903
"5973",0.13,178.32617
"5974",0.13,169.97966
"5975",0.13,87.79019
"5976",0.13,49.91675
"5977",0.13,58.80749
"5978",0.13,44.26525
"5979",0.13,23.93311
"5980",0.13,13.63488
"5981",0.13,6.64618
"5982",0.13,1.64475
"5983",0.13,0.81723
"5984",0.13,0.87584
"5985",0.13,0.8243
"5986",0.13,1.0278
"5987",0.13,1.36069
"5988",0.13,2.97303
"5989",0.13,4.22433
"5990",0.13,17.27969
"5991",0.13,39.47679
"5992",0.13,85.65395
"5993",0.13,133.2312
"5994",0.13,175.52412
"5995",0.13,408.30298
"5996",0.13,504.23395
"5997",0.13,666.7818
"5998",0.13,632.70337
"5999",0.13,384.04678
"6000",0.13,268.53278
"6001",0.12,0.5861
"6002",0.12,0.37891
"6003",0.12,0.47058
"6004",0.12,0.43602
"6005",0.12,1.37469
"6006",0.12,3.52503
"6007",0.12,16.14395
"6008",0.12,61.6656
"6009",0.12,99.01749
"6010",0.12,197.95111
"6011",0.12,452.29547
"6012",0.12,520.02283
"6013",0.12,491.42859
"6014",0.12,262.48077
"6015",0.12,80.00502
"6016",0.12,47.41046
"6017",0.12,29.41947
"6018",0.12,36.99667
"6019",0.12,15.93363
"6020",0.12,12.0047
"6021",0.12,10.31708
"6022",0.12,4.14437
"6023",0.12,2.7581
"6024",0.12,2.60425
"6025",0.12,1.90988
"6026",0.12,1.63026
"6027",0.12,2.17535
"6028",0.12,4.63981
"6029",0.12,6.0695
"6030",0.12,15.54051
"6031",0.12,36.74158
"6032",0.12,73.33322
"6033",0.12,117.08522
"6034",0.12,147.25333
"6035",0.12,275.94891
"6036",0.12,446.11078
"6037",0.12,738.45245
"6038",0.12,628.63013
"6039",0.12,670.2605
"6040",0.12,197.21117
"6041",0.12,0.31098
"6042",0.12,0.28628
"6043",0.12,0.16654
"6044",0.12,0.28255
"6045",0.12,0.68801
"6046",0.12,1.76727
"6047",0.12,9.85065
"6048",0.12,30.99613
"6049",0.12,100.2488
"6050",0.12,201.98418
"6051",0.12,784.5614
"6052",0.12,662.0744
"6053",0.12,515.71881
"6054",0.12,260.11081
"6055",0.12,80.02587
"6056",0.12,43.75165
"6057",0.12,29.95867
"6058",0.12,25.28544
"6059",0.12,7.98521
"6060",0.12,10.67231
"6061",0.12,16.41389
"6062",0.12,7.35303
"6063",0.12,3.75432
"6064",0.12,5.02436
"6065",0.12,3.07985
"6066",0.12,2.25682
"6067",0.12,2.28322
"6068",0.12,8.00568
"6069",0.12,8.94157
"6070",0.12,13.29454
"6071",0.12,27.19709
"6072",0.12,54.39142
"6073",0.12,89.3261
"6074",0.12,119.21634
"6075",0.12,228.14627
"6076",0.12,401.66183
"6077",0.12,571.34119
"6078",0.12,616.70001
"6079",0.12,1562.50757
"6080",0.12,549.33795
"6081",0.12,0.44844
"6082",0.12,0.28118
"6083",0.12,0.22283
"6084",0.12,0.313
"6085",0.12,0.59258
"6086",0.12,1.72825
"6087",0.12,6.27047
"6088",0.12,14.53263
"6089",0.12,71.94614
"6090",0.12,109.74968
"6091",0.12,435.81433
"6092",0.12,803.77155
"6093",0.12,604.55371
"6094",0.12,238.89507
"6095",0.12,57.01894
"6096",0.12,49.15722
"6097",0.12,25.74831
"6098",0.12,18.42867
"6099",0.12,14.72561
"6100",0.12,17.1653
"6101",0.12,13.53598
"6102",0.12,11.71318
"6103",0.12,9.62116
"6104",0.12,5.78148
"6105",0.12,4.77372
"6106",0.12,2.73606
"6107",0.12,4.11915
"6108",0.12,7.07302
"6109",0.12,12.16149
"6110",0.12,15.00588
"6111",0.12,22.09398
"6112",0.12,48.90796
"6113",0.12,71.28501
"6114",0.12,86.40424
"6115",0.12,95.84064
"6116",0.12,220.88722
"6117",0.12,211.53453
"6118",0.12,403.86508
"6119",0.12,811.0058
"6120",0.12,531.87024
"6121",0.12,0.21981
"6122",0.12,0.22819
"6123",0.12,0.41591
"6124",0.12,0.48235
"6125",0.12,0.72113
"6126",0.12,1.72528
"6127",0.12,5.61593
"6128",0.12,13.94717
"6129",0.12,52.30529
"6130",0.12,171.7186
"6131",0.12,348.37024
"6132",0.12,541.06116
"6133",0.12,479.17053
"6134",0.12,222.74283
"6135",0.12,102.4685
"6136",0.12,32.38878
"6137",0.12,26.97596
"6138",0.12,18.09792
"6139",0.12,27.24634
"6140",0.12,22.89187
"6141",0.12,15.03347
"6142",0.12,14.62347
"6143",0.12,6.43817
"6144",0.12,8.49928
"6145",0.12,7.50326
"6146",0.12,6.41252
"6147",0.12,10.61377
"6148",0.12,17.19184
"6149",0.12,18.23755
"6150",0.12,21.18305
"6151",0.12,29.29265
"6152",0.12,31.19599
"6153",0.12,54.97878
"6154",0.12,48.24923
"6155",0.12,114.96234
"6156",0.12,144.84241
"6157",0.12,113.08465
"6158",0.12,171.78448
"6159",0.12,348.72086
"6160",0.12,371.94559
"6161",0.12,0.059
"6162",0.12,0.14264
"6163",0.12,0.31023
"6164",0.12,0.72601
"6165",0.12,1.54129
"6166",0.12,3.78811
"6167",0.12,7.58293
"6168",0.12,28.33838
"6169",0.12,47.03885
"6170",0.12,87.79544
"6171",0.12,171.9879
"6172",0.12,399.01007
"6173",0.12,464.33005
"6174",0.12,317.62494
"6175",0.12,104.47461
"6176",0.12,41.40717
"6177",0.12,45.68764
"6178",0.12,23.64662
"6179",0.12,17.09172
"6180",0.12,11.00151
"6181",0.12,10.77472
"6182",0.12,11.36405
"6183",0.12,14.2997
"6184",0.12,15.51574
"6185",0.12,13.22861
"6186",0.12,18.85983
"6187",0.12,11.12161
"6188",0.12,23.10812
"6189",0.12,16.90777
"6190",0.12,17.37188
"6191",0.12,23.52292
"6192",0.12,21.07001
"6193",0.12,21.36901
"6194",0.12,27.49597
"6195",0.12,75.34229
"6196",0.12,83.76315
"6197",0.12,72.79391
"6198",0.12,48.51653
"6199",0.12,98.75777
"6200",0.12,172.38928
"6201",0.12,0.22731
"6202",0.12,0.43163
"6203",0.12,1.04557
"6204",0.12,1.42647
"6205",0.12,3.01583
"6206",0.12,7.6677
"6207",0.12,30.01194
"6208",0.12,33.82911
"6209",0.12,77.96529
"6210",0.12,104.35741
"6211",0.12,132.37885
"6212",0.12,264.53592
"6213",0.12,388.91553
"6214",0.12,259.46472
"6215",0.12,110.4622
"6216",0.12,69.49731
"6217",0.12,49.45979
"6218",0.12,29.85065
"6219",0.12,26.24598
"6220",0.12,15.93329
"6221",0.12,14.49624
"6222",0.12,14.05536
"6223",0.12,11.06203
"6224",0.12,12.13147
"6225",0.12,12.54474
"6226",0.12,12.9126
"6227",0.12,8.01322
"6228",0.12,11.58961
"6229",0.12,8.98392
"6230",0.12,7.1089
"6231",0.12,7.93094
"6232",0.12,8.7498
"6233",0.12,14.44614
"6234",0.12,20.38349
"6235",0.12,26.40538
"6236",0.12,23.13585
"6237",0.12,12.99069
"6238",0.12,12.51034
"6239",0.12,22.56162
"6240",0.12,75.24461
"6241",0.12,0.56411
"6242",0.12,1.20443
"6243",0.12,2.43898
"6244",0.12,4.76546
"6245",0.12,3.46019
"6246",0.12,13.46621
"6247",0.12,27.41102
"6248",0.12,52.10146
"6249",0.12,181.40172
"6250",0.12,171.76492
"6251",0.12,124.31907
"6252",0.12,142.06851
"6253",0.12,240.32487
"6254",0.12,207.02306
"6255",0.12,166.25369
"6256",0.12,95.33734
"6257",0.12,144.59567
"6258",0.12,52.8489
"6259",0.12,50.69691
"6260",0.12,32.36102
"6261",0.12,23.95067
"6262",0.12,10.78206
"6263",0.12,6.21075
"6264",0.12,12.22633
"6265",0.12,17.77929
"6266",0.12,12.75109
"6267",0.12,7.49897
"6268",0.12,7.50507
"6269",0.12,7.93314
"6270",0.12,13.09578
"6271",0.12,9.4492
"6272",0.12,11.39783
"6273",0.12,6.33042
"6274",0.12,15.40563
"6275",0.12,18.09789
"6276",0.12,14.68596
"6277",0.12,16.0221
"6278",0.12,6.79855
"6279",0.12,18.59857
"6280",0.12,51.49362
"6281",0.12,2.61051
"6282",0.12,4.65293
"6283",0.12,9.17994
"6284",0.12,17.25844
"6285",0.12,15.58935
"6286",0.12,24.8268
"6287",0.12,63.00046
"6288",0.12,76.08145
"6289",0.12,126.89643
"6290",0.12,153.90578
"6291",0.12,122.14165
"6292",0.12,145.36174
"6293",0.12,113.966
"6294",0.12,112.75231
"6295",0.12,181.43997
"6296",0.12,143.36626
"6297",0.12,96.73233
"6298",0.12,72.5181
"6299",0.12,69.58208
"6300",0.12,33.54003
"6301",0.12,32.89721
"6302",0.12,19.03948
"6303",0.12,6.949
"6304",0.12,17.66121
"6305",0.12,10.93915
"6306",0.12,10.75783
"6307",0.12,13.17938
"6308",0.12,13.35726
"6309",0.12,16.40635
"6310",0.12,14.1019
"6311",0.12,14.89619
"6312",0.12,15.41877
"6313",0.12,15.47402
"6314",0.12,10.12705
"6315",0.12,16.4049
"6316",0.12,10.73233
"6317",0.12,12.30529
"6318",0.12,13.86368
"6319",0.12,24.71118
"6320",0.12,27.63988
"6321",0.12,3.51011
"6322",0.12,15.51136
"6323",0.12,26.67855
"6324",0.12,35.0705
"6325",0.12,62.95444
"6326",0.12,43.44514
"6327",0.12,98.36617
"6328",0.12,130.1501
"6329",0.12,150.88277
"6330",0.12,97.23399
"6331",0.12,96.93544
"6332",0.12,84.94942
"6333",0.12,207.21684
"6334",0.12,140.94878
"6335",0.12,159.71291
"6336",0.12,135.69972
"6337",0.12,146.50815
"6338",0.12,138.24303
"6339",0.12,81.97433
"6340",0.12,62.10761
"6341",0.12,35.82029
"6342",0.12,40.02965
"6343",0.12,19.4983
"6344",0.12,15.3195
"6345",0.12,14.29519
"6346",0.12,25.34709
"6347",0.12,30.54337
"6348",0.12,17.39572
"6349",0.12,17.334
"6350",0.12,20.52692
"6351",0.12,17.12044
"6352",0.12,12.85899
"6353",0.12,17.55876
"6354",0.12,22.30169
"6355",0.12,15.72948
"6356",0.12,10.38391
"6357",0.12,10.16746
"6358",0.12,12.88491
"6359",0.12,26.06539
"6360",0.12,23.89978
"6361",0.12,4.90144
"6362",0.12,14.37843
"6363",0.12,26.4906
"6364",0.12,49.95633
"6365",0.12,56.92028
"6366",0.12,57.84974
"6367",0.12,124.57109
"6368",0.12,209.92697
"6369",0.12,181.37996
"6370",0.12,101.01183
"6371",0.12,80.88689
"6372",0.12,160.25517
"6373",0.12,138.05629
"6374",0.12,162.24022
"6375",0.12,128.73831
"6376",0.12,114.07393
"6377",0.12,127.38872
"6378",0.12,136.49887
"6379",0.12,124.14111
"6380",0.12,64.07339
"6381",0.12,82.39291
"6382",0.12,39.8271
"6383",0.12,29.67784
"6384",0.12,36.76358
"6385",0.12,19.50714
"6386",0.12,21.30677
"6387",0.12,35.46613
"6388",0.12,19.37649
"6389",0.12,27.4207
"6390",0.12,46.089
"6391",0.12,30.74701
"6392",0.12,12.42163
"6393",0.12,11.62203
"6394",0.12,14.05148
"6395",0.12,13.14754
"6396",0.12,9.74006
"6397",0.12,7.29226
"6398",0.12,6.57394
"6399",0.12,20.51055
"6400",0.12,19.01645
"6401",0.12,8.17892
"6402",0.12,10.21071
"6403",0.12,10.63548
"6404",0.12,11.78538
"6405",0.12,19.91627
"6406",0.12,34.63181
"6407",0.12,45.10688
"6408",0.12,30.60744
"6409",0.12,21.29169
"6410",0.12,27.1267
"6411",0.12,20.43483
"6412",0.12,19.99104
"6413",0.12,8.16412
"6414",0.12,5.72061
"6415",0.12,3.11769
"6416",0.12,4.3373
"6417",0.12,2.9159
"6418",0.12,2.00765
"6419",0.12,2.23137
"6420",0.12,1.54035
"6421",0.12,3.56207
"6422",0.12,7.64943
"6423",0.12,11.34364
"6424",0.12,28.61417
"6425",0.12,62.27535
"6426",0.12,88.77604
"6427",0.12,65.43596
"6428",0.12,32.58167
"6429",0.12,23.17445
"6430",0.12,14.80956
"6431",0.12,6.32111
"6432",0.12,5.31994
"6433",0.12,2.22568
"6434",0.12,1.81964
"6435",0.12,0.47141
"6436",0.12,0.42377
"6437",0.12,0.21228
"6438",0.12,0.13858
"6439",0.12,0.48349
"6440",0.12,1.96141
"6441",0.12,20.29536
"6442",0.12,18.71671
"6443",0.12,16.19277
"6444",0.12,15.26871
"6445",0.12,18.33272
"6446",0.12,31.12776
"6447",0.12,40.15381
"6448",0.12,39.60616
"6449",0.12,38.3602
"6450",0.12,28.71606
"6451",0.12,17.72766
"6452",0.12,15.64645
"6453",0.12,6.64808
"6454",0.12,2.75903
"6455",0.12,2.0061
"6456",0.12,4.83766
"6457",0.12,3.85291
"6458",0.12,2.0004
"6459",0.12,2.24236
"6460",0.12,2.01203
"6461",0.12,1.42679
"6462",0.12,4.16298
"6463",0.12,6.09314
"6464",0.12,20.01371
"6465",0.12,55.39835
"6466",0.12,90.60474
"6467",0.12,77.10398
"6468",0.12,30.11953
"6469",0.12,22.09845
"6470",0.12,15.90924
"6471",0.12,10.73977
"6472",0.12,6.38611
"6473",0.12,2.96705
"6474",0.12,1.9067
"6475",0.12,0.67242
"6476",0.12,0.2975
"6477",0.12,0.11685
"6478",0.12,0.14032
"6479",0.12,0.9076
"6480",0.12,1.16634
"6481",0.12,26.99693
"6482",0.12,19.29874
"6483",0.12,18.8147
"6484",0.12,28.90567
"6485",0.12,23.82757
"6486",0.12,24.83527
"6487",0.12,31.89733
"6488",0.12,39.10609
"6489",0.12,47.04206
"6490",0.12,28.29318
"6491",0.12,21.92973
"6492",0.12,16.71186
"6493",0.12,7.68894
"6494",0.12,3.60377
"6495",0.12,3.40788
"6496",0.12,5.66046
"6497",0.12,4.47058
"6498",0.12,4.07796
"6499",0.12,2.3906
"6500",0.12,2.14716
"6501",0.12,1.41687
"6502",0.12,2.51926
"6503",0.12,5.11178
"6504",0.12,15.65115
"6505",0.12,62.33217
"6506",0.12,132.76598
"6507",0.12,155.13606
"6508",0.12,37.76046
"6509",0.12,20.15714
"6510",0.12,23.3752
"6511",0.12,12.36942
"6512",0.12,5.94805
"6513",0.12,3.57533
"6514",0.12,1.54876
"6515",0.12,0.73639
"6516",0.12,0.69722
"6517",0.12,0.31959
"6518",0.12,0.46083
"6519",0.12,1.18267
"6520",0.12,2.62244
"6521",0.12,37.17999
"6522",0.12,16.80502
"6523",0.12,15.40352
"6524",0.12,13.74557
"6525",0.12,19.92182
"6526",0.12,20.49547
"6527",0.12,21.66129
"6528",0.12,27.21353
"6529",0.12,30.08214
"6530",0.12,20.44427
"6531",0.12,12.21669
"6532",0.12,12.02372
"6533",0.12,11.34579
"6534",0.12,5.2115
"6535",0.12,2.81041
"6536",0.12,3.95997
"6537",0.12,8.07479
"6538",0.12,6.4722
"6539",0.12,4.37909
"6540",0.12,3.08982
"6541",0.12,1.47133
"6542",0.12,2.48434
"6543",0.12,5.30269
"6544",0.12,17.07536
"6545",0.12,28.7104
"6546",0.12,56.2216
"6547",0.12,36.7455
"6548",0.12,32.9264
"6549",0.12,27.50583
"6550",0.12,17.67994
"6551",0.12,15.10001
"6552",0.12,7.86237
"6553",0.12,3.40583
"6554",0.12,2.28282
"6555",0.12,1.66622
"6556",0.12,1.15382
"6557",0.12,0.97654
"6558",0.12,1.48178
"6559",0.12,1.85721
"6560",0.12,3.75857
"6561",0.12,20.84381
"6562",0.12,15.95343
"6563",0.12,10.06586
"6564",0.12,15.26411
"6565",0.12,12.55872
"6566",0.12,12.58628
"6567",0.12,29.80589
"6568",0.12,32.09736
"6569",0.12,21.95441
"6570",0.12,15.75244
"6571",0.12,6.31587
"6572",0.12,5.34702
"6573",0.12,7.35891
"6574",0.12,7.41968
"6575",0.12,5.00856
"6576",0.12,4.73414
"6577",0.12,9.36347
"6578",0.12,4.73644
"6579",0.12,4.20141
"6580",0.12,2.49447
"6581",0.12,2.64978
"6582",0.12,3.30128
"6583",0.12,10.38566
"6584",0.12,10.63412
"6585",0.12,12.66152
"6586",0.12,25.19805
"6587",0.12,24.00451
"6588",0.12,28.33595
"6589",0.12,16.55731
"6590",0.12,16.80409
"6591",0.12,13.0893
"6592",0.12,5.587
"6593",0.12,3.73296
"6594",0.12,3.03876
"6595",0.12,3.27888
"6596",0.12,3.08553
"6597",0.12,2.09888
"6598",0.12,1.93656
"6599",0.12,2.85565
"6600",0.12,5.88746
"6601",0.105,12.85788
"6602",0.105,16.4531
"6603",0.105,14.6889
"6604",0.105,13.5944
"6605",0.105,19.40509
"6606",0.105,14.63624
"6607",0.105,12.27078
"6608",0.105,14.36691
"6609",0.105,11.84879
"6610",0.105,4.90461
"6611",0.105,5.90391
"6612",0.105,6.07015
"6613",0.105,10.30244
"6614",0.105,6.53783
"6615",0.105,3.03101
"6616",0.105,3.62884
"6617",0.105,4.24978
"6618",0.105,4.07535
"6619",0.105,5.3984
"6620",0.105,6.22522
"6621",0.105,6.61062
"6622",0.105,4.77284
"6623",0.105,7.74598
"6624",0.105,12.07513
"6625",0.105,10.66352
"6626",0.105,12.84671
"6627",0.105,23.35255
"6628",0.105,23.22849
"6629",0.105,23.06735
"6630",0.105,13.71276
"6631",0.105,17.57385
"6632",0.105,7.22282
"6633",0.105,7.08594
"6634",0.105,5.91194
"6635",0.105,7.2635
"6636",0.105,2.22806
"6637",0.105,2.34037
"6638",0.105,2.75803
"6639",0.105,4.26623
"6640",0.105,8.22346
"6641",0.105,11.16383
"6642",0.105,17.74984
"6643",0.105,14.7663
"6644",0.105,11.36475
"6645",0.105,13.38052
"6646",0.105,7.91576
"6647",0.105,8.56826
"6648",0.105,10.97048
"6649",0.105,10.48113
"6650",0.105,4.65867
"6651",0.105,5.15484
"6652",0.105,6.16008
"6653",0.105,7.16496
"6654",0.105,4.77033
"6655",0.105,3.75277
"6656",0.105,3.19883
"6657",0.105,3.63723
"6658",0.105,6.67551
"6659",0.105,12.92693
"6660",0.105,19.58683
"6661",0.105,5.86322
"6662",0.105,9.9467
"6663",0.105,16.59656
"6664",0.105,24.8201
"6665",0.105,13.23315
"6666",0.105,16.11406
"6667",0.105,12.74139
"6668",0.105,17.01041
"6669",0.105,21.87722
"6670",0.105,20.29259
"6671",0.105,17.12449
"6672",0.105,11.95642
"6673",0.105,10.70591
"6674",0.105,6.86788
"6675",0.105,10.69649
"6676",0.105,5.19609
"6677",0.105,4.15251
"6678",0.105,10.42668
"6679",0.105,14.67567
"6680",0.105,16.57046
"6681",0.105,10.81855
"6682",0.105,17.95516
"6683",0.105,15.31049
"6684",0.105,8.34053
"6685",0.105,7.61023
"6686",0.105,6.84701
"6687",0.105,3.56136
"6688",0.105,4.96745
"6689",0.105,4.33901
"6690",0.105,4.98692
"6691",0.105,7.43966
"6692",0.105,5.60786
"6693",0.105,8.2306
"6694",0.105,6.71001
"6695",0.105,3.56465
"6696",0.105,6.19951
"6697",0.105,6.26887
"6698",0.105,6.94423
"6699",0.105,18.4439
"6700",0.105,15.48046
"6701",0.105,8.97517
"6702",0.105,9.68152
"6703",0.105,13.43908
"6704",0.105,10.89972
"6705",0.105,11.47501
"6706",0.105,27.4735
"6707",0.105,20.11109
"6708",0.105,21.44997
"6709",0.105,22.07142
"6710",0.105,17.08479
"6711",0.105,11.98665
"6712",0.105,11.68793
"6713",0.105,15.81261
"6714",0.105,16.15009
"6715",0.105,17.51381
"6716",0.105,8.86277
"6717",0.105,8.91498
"6718",0.105,16.74942
"6719",0.105,23.14936
"6720",0.105,17.65837
"6721",0.105,15.46746
"6722",0.105,14.50323
"6723",0.105,17.20905
"6724",0.105,8.3093
"6725",0.105,9.0582
"6726",0.105,8.27742
"6727",0.105,6.21031
"6728",0.105,4.19022
"6729",0.105,3.00646
"6730",0.105,6.60487
"6731",0.105,8.99438
"6732",0.105,6.02424
"6733",0.105,9.35525
"6734",0.105,5.04423
